36	1037-9654-FFFF-FFFF-FFFF-0016	2	332.578125	0.000000	0.000000	0.000000	0.000000	0.000000	1553000500826627	2514945286	1.000000	-48
37	1037-9654-FFFF-FFFF-FFFF-0017	2	42.187500	0.000000	0.000000	0.000000	0.000000	0.000000	1553000500831790	2514945412	1.000000	-49
38	1037-9741-FFFF-FFFF-FFFF-0004	2	310.429688	0.000000	0.000000	0.000000	0.000000	0.000000	1553000500835240	2514945586	1.000000	-55
39	1037-9614-FFFF-FFFF-FFFF-0002	2	116.718750	0.000000	0.000000	0.000000	0.000000	0.000000	1553000500838810	2514945736	1.000000	-53
40	E200-3031-2507-0121-2700-08D6	2	259.453125	0.000000	0.000000	0.000000	0.000000	0.000000	1553000500842311	2514945881	1.000000	-61
41	1037-9654-FFFF-FFFF-FFFF-0017	2	41.132813	0.000000	0.000000	0.000000	0.000000	0.000000	1553000500914298	2515048028	1.000000	-49
42	1037-9654-FFFF-FFFF-FFFF-0016	2	332.226563	0.000000	0.000000	0.000000	0.000000	0.000000	1553000500921397	2515048142	1.000000	-48
43	1037-9654-FFFF-FFFF-FFFF-0023	2	322.382813	0.000000	0.000000	0.000000	0.000000	0.000000	1553000500927622	2515048251	1.000000	-52
44	E200-3031-2507-0121-2700-08D6	2	257.695313	0.000000	0.000000	0.000000	0.000000	0.000000	1553000500931848	2515048360	1.000000	-61
45	1037-9614-FFFF-FFFF-FFFF-0002	2	292.851563	0.000000	0.000000	0.000000	0.000000	0.000000	1553000500936464	2515048468	1.000000	-54
46	1037-9741-FFFF-FFFF-FFFF-0004	2	134.296875	0.000000	0.000000	0.000000	0.000000	0.000000	1553000500939874	2515048576	1.000000	-55
47	1037-9654-FFFF-FFFF-FFFF-0022	2	294.257813	0.000000	0.000000	0.000000	0.000000	0.000000	1553000500943438	2515048701	1.000000	-50
48	1037-9654-FFFF-FFFF-FFFF-0016	2	332.226563	0.000000	0.000000	0.000000	0.000000	0.000000	1553000500956263	2515089679	1.000000	-48
49	1037-9654-FFFF-FFFF-FFFF-0022	2	293.554688	0.000000	0.000000	0.000000	0.000000	0.000000	1553000500959828	2515089795	1.000000	-50
50	1037-9654-FFFF-FFFF-FFFF-0017	2	42.539063	0.000000	0.000000	0.000000	0.000000	0.000000	1553000500963315	2515089904	1.000000	-49
51	E200-3031-2507-0121-2700-08D6	2	256.640625	0.000000	0.000000	0.000000	0.000000	0.000000	1553000500966717	2515090014	1.000000	-61
52	1037-9741-FFFF-FFFF-FFFF-0004	2	138.164063	0.000000	0.000000	0.000000	0.000000	0.000000	1553000500976978	2515090122	1.000000	-55
53	1037-9654-FFFF-FFFF-FFFF-0023	2	323.789063	0.000000	0.000000	0.000000	0.000000	0.000000	1553000500980597	2515090230	1.000000	-52
54	1037-9614-FFFF-FFFF-FFFF-0002	2	119.882813	0.000000	0.000000	0.000000	0.000000	0.000000	1553000500985428	2515090383	1.000000	-54
55	1037-9654-FFFF-FFFF-FFFF-0016	2	333.281250	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501068297	2515192355	1.000000	-48
56	1037-9654-FFFF-FFFF-FFFF-0017	2	41.835938	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501072507	2515192483	1.000000	-49
57	1037-9654-FFFF-FFFF-FFFF-0022	2	293.203125	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501076050	2515192603	1.000000	-50
58	1037-9741-FFFF-FFFF-FFFF-0004	2	132.890625	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501079524	2515192722	1.000000	-55
59	1037-9654-FFFF-FFFF-FFFF-0023	2	323.085938	0.000000	0.000000	0.000000	0.000000	0.000000	1553000501083265	2515192840	1.000000	-52
